date,open,high,low,close,volume
2020-05-21,9487.6299,9515.0498,9361.8301,9377.9902,3745270000
2020-05-22,9363.6699,9421.9297,9325.0703,9413.9902,3668070000
2020-05-26,9570.5303,9570.5303,9379.9004,9389.9805,4448950000
2020-05-27,9366.6299,9445.0596,9182.4502,9442.0498,4489110000
2020-05-28,9404.8301,9568.8896,9391.8398,9416.71,4113660000
2020-05-29,9440.6396,9573.5498,9379.9297,9555.5303,4742290000
2020-06-01,9526.4297,9609.3799,9515.3398,9598.8896,3847770000
2020-06-02,9603.1797,9660.0801,9511.8799,9657.3096,3990080000
2020-06-03,9689.7197,9729.6904,9648.9297,9704.6904,4679030000
2020-06-04,9672.1699,9741.9697,9577.71,9629.6602,6141320000
2020-06-05,9673.0898,9846.6299,9659.4502,9824.3896,6607730000
2020-06-08,9805.6904,9904.5195,9753.8701,9901.5195,6197330000
2020-06-09,9861.1797,10006.9004,9859.0,9967.1699,5319450000
2020-06-10,10037.9805,10155.2002,10022.4404,10094.2598,5170860000
2020-06-11,9907.5596,9978.1904,9586.25,9588.4805,5300850000
2020-06-12,9785.5801,9849.0098,9499.0898,9663.7803,4388990000
2020-06-15,9517.1396,9809.4102,9489.5801,9776.8896,4476010000
2020-06-16,9983.6504,10010.8896,9801.4502,9949.3701,4669320000
2020-06-17,9998.8604,10058.6504,9952.5,9982.4805,4279700000
2020-06-18,9972.3496,10018.5596,9942.1104,10012.0498,4335320000
2020-06-19,10104.6299,10121.6699,9937.8096,10008.6396,6093830000
2020-06-22,10009.0,10134.6396,9989.4902,10130.3301,4506960000
2020-06-23,10192.4199,10306.9004,10172.0703,10209.8203,5755170000
2020-06-24,10183.7695,10232.4199,9943.2402,10002.7002,5589130000
2020-06-25,10003.5,10110.29,9901.21,10101.8301,4779640000
2020-06-26,10087.0801,10093.9805,9837.7402,9849.3604,7309380000
2020-06-29,9850.5498,9965.0801,9742.8896,9961.1602,4336290000
2020-06-30,9970.21,10185.3496,9956.8301,10156.8496,4510190000
2020-07-01,10160.4102,10321.7695,10142.75,10279.25,4624430000
2020-07-02,10386.3799,10432.5498,10328.7803,10341.8896,4038920000
2020-07-06,10487.7002,10625.0996,10485.8203,10604.0596,4570260000
2020-07-07,10595.9404,10704.9297,10516.6299,10524.0098,4337130000
2020-07-08,10594.4102,10669.1299,10528.8203,10666.7002,4030210000
2020-07-09,10745.8701,10785.96,10574.9697,10754.5898,4013180000
2020-07-10,10751.7695,10842.7803,10639.4805,10836.3301,3537510000
2020-07-13,10951.54,11069.2598,10574.5596,10602.21,4851880000
2020-07-14,10502.8496,10701.8799,10370.79,10689.5195,4461770000
2020-07-15,10752.1104,10780.4004,10570.96,10701.6797,4647070000
2020-07-16,10589.8604,10658.9004,10495.0898,10626.46,4277760000
2020-07-17,10651.5996,10680.7002,10558.7803,10645.2197,4361480000
2020-07-20,10672.96,10971.5195,10621.9004,10952.0801,4314630000
2020-07-21,11015.54,11017.4297,10800.8701,10833.0703,5350750000
2020-07-22,10850.9199,10910.2402,10776.2402,10870.75,4128960000
2020-07-23,10853.1602,10885.3799,10531.2197,10580.5898,4501540000
2020-07-24,10389.54,10543.4199,10313.9404,10483.1299,4233390000
2020-07-27,10547.1104,10689.5498,10527.6396,10674.3799,4244570000
2020-07-28,10644.3398,10662.1904,10527.4297,10532.5,3894660000
2020-07-29,10602.4004,10694.8799,10587.2002,10662.9805,4009640000
2020-07-30,10578.6299,10737.0303,10531.79,10715.5098,4185810000
2020-07-31,10886.3604,10908.3398,10707.4004,10905.8799,4438730000
2020-08-03,11018.0195,11085.5,10997.6699,11055.0801,4203890000
2020-08-04,11048.5,11097.8496,11002.5498,11096.54,4016520000
2020-08-05,11107.2402,11141.6904,11077.7002,11125.4404,4160740000
2020-08-06,11116.4902,11282.2402,11090.5,11267.0801,4120000000
2020-08-07,11235.2402,11276.2998,11044.5996,11139.3896,4263930000
2020-08-10,11153.5098,11159.3799,10941.8701,11085.1699,4048420000
2020-08-11,11039.6797,11090.9199,10855.0596,10876.0801,4331770000
2020-08-12,10972.0703,11190.2598,10970.8701,11157.7197,3745230000
2020-08-13,11174.6396,11271.2197,11139.6396,11178.3701,3480470000
2020-08-14,11187.8203,11213.2695,11106.9297,11164.4502,3514260000
2020-08-17,11231.9697,11306.4697,11228.1396,11288.5703,3214870000
2020-08-18,11339.7598,11421.0996,11279.0801,11399.0303,3228590000
2020-08-19,11397.2305,11440.2197,11303.4004,11318.6396,3496480000
2020-08-20,11277.0498,11497.1797,11268.46,11477.0498,4215130000
2020-08-21,11476.8496,11574.79,11461.5303,11555.1602,3929290000
2020-08-24,11703.3398,11728.0898,11535.5498,11626.1699,3907310000
2020-08-25,11610.5801,11723.9502,11580.8896,11721.8096,3475280000
2020-08-26,11779.3496,11979.6504,11768.0,11971.9404,3471520000
2020-08-27,11997.8896,12047.9902,11842.8398,11926.1602,3547400000
2020-08-28,11992.6797,12018.1396,11928.6904,11995.8496,3012980000
2020-08-31,12017.46,12167.46,12000.1104,12110.7002,3612050000
2020-09-01,12203.3604,12300.4404,12132.7803,12292.8604,3511060000
2020-09-02,12417.4502,12439.4805,12176.1797,12420.54,3982360000
2020-09-03,12195.75,12235.0,11662.1104,11771.3701,4465010000
2020-09-04,11686.2402,11846.1797,11145.9902,11622.1299,4284440000
2020-09-08,11143.9102,11400.46,11055.1602,11068.2598,3905420000
2020-09-09,11308.25,11480.3701,11197.1299,11395.8496,3550660000
2020-09-10,11501.4297,11566.3398,11095.9404,11154.1201,3840010000
2020-09-11,11251.1904,11280.4102,10945.2197,11087.4004,3630250000
2020-09-14,11250.7998,11363.25,11192.8203,11277.7598,3737610000
2020-09-15,11432.9404,11495.4004,11367.2002,11438.8701,3786110000
2020-09-16,11467.9004,11486.0898,11242.96,11247.5996,3678020000
2020-09-17,10965.7402,11160.04,10936.7998,11080.9502,3740110000
2020-09-18,11147.7998,11153.9697,10769.4004,10936.9805,5759090000
2020-09-21,10768.0098,10984.7598,10677.8496,10980.2197,3900970000
2020-09-22,11082.0898,11207.0801,10943.2598,11186.3701,3515440000
2020-09-23,11167.2197,11179.5898,10806.0498,10833.3301,4097320000
2020-09-24,10746.3496,11026.4297,10728.4102,10896.4697,4086360000
2020-09-25,10910.5,11177.7305,10851.6797,11151.1299,3785270000
2020-09-28,11332.3203,11369.4004,11243.2402,11364.4502,3591740000
2020-09-29,11354.7002,11396.2197,11305.79,11322.9502,3389040000
2020-09-30,11328.5498,11535.0098,11328.5498,11418.0596,4260630000
2020-10-01,11554.96,11606.7305,11488.5996,11583.2002,4005900000
2020-10-02,11328.8496,11479.0801,11225.1699,11255.6904,3731510000
2020-10-05,11345.2402,11512.0596,11336.0703,11509.0596,3623920000
2020-10-06,11476.6797,11536.4199,11256.2598,11291.2695,4390960000
2020-10-07,11412.6504,11519.5498,11382.4805,11503.1904,3910770000
2020-10-08,11576.4404,11582.7803,11510.2402,11550.9404,3507570000
2020-10-09,11615.5703,11727.5996,11600.8604,11725.8496,3504230000
2020-10-12,11900.1201,12204.75,11880.2305,12088.1104,3885030000
2020-10-13,12131.0703,12187.7803,12032.75,12083.1699,3634130000
2020-10-14,12105.0996,12159.21,11913.5703,11985.3604,3410410000
2020-10-15,11767.2695,11928.6299,11765.4902,11898.5703,3325270000
2020-10-16,11952.1201,12034.1299,11824.1396,11852.1699,3166980000
2020-10-19,11913.0098,11962.4697,11606.4805,11634.3496,3477410000
2020-10-20,11679.0801,11801.4004,11613.7598,11677.8398,3510040000
2020-10-21,11686.1904,11789.46,11646.4805,11665.3701,3467310000
2020-10-22,11712.6396,11739.2197,11529.7305,11662.9102,3434040000
2020-10-23,11680.7305,11693.0098,11569.0898,11692.5703,3145570000
2020-10-26,11584.1699,11708.0801,11360.7305,11504.5195,3205100000
2020-10-27,11560.8604,11633.4902,11503.0996,11598.9502,3104770000
2020-10-28,11400.4805,11426.0996,11136.0996,11142.7598,3930690000
2020-10-29,11214.3301,11467.3701,11187.0801,11350.7402,3244190000
2020-10-30,11265.7002,11293.7598,10960.0195,11052.9502,3671600000
2020-11-02,11152.4805,11222.5195,10957.1104,11084.7598,3209000000
2020-11-03,11155.8496,11356.0801,11115.5498,11279.9102,3216580000
2020-11-04,11627.7598,11846.46,11564.9102,11777.0195,3620760000
2020-11-05,12021.7695,12117.04,11977.0703,12078.0703,3848160000
2020-11-06,12044.29,12116.9102,11895.5,12091.3496,4183220000
2020-11-09,12194.71,12268.6602,11818.2402,11830.3896,5863900000
2020-11-10,11704.46,11761.9502,11512.46,11624.29,4736560000
2020-11-11,11734.8096,11904.1299,11714.3203,11892.9297,3854680000
2020-11-12,11924.1504,11976.8896,11786.0898,11827.1396,3886670000
2020-11-13,11910.6201,11957.0898,11808.9502,11937.8398,3654230000
2020-11-16,11925.3604,12035.5,11891.8496,12013.3799,4172570000
2020-11-17,12030.2695,12047.1299,11964.2002,11977.4902,4145030000
2020-11-18,11963.3604,12027.1504,11892.54,11894.71,4731420000
2020-11-19,11863.1201,12000.29,11842.6602,11985.4297,5385190000
2020-11-20,11976.0,12017.4199,11903.5703,11906.4404,5350970000
2020-11-23,11959.8896,12001.8301,11817.5303,11905.9404,5473250000
2020-11-24,11952.7002,12094.1602,11878.3096,12079.8096,6339580000
2020-11-25,12112.1104,12174.9902,12081.5098,12152.2197,4448640000
2020-11-27,12220.3701,12306.71,12214.4502,12258.21,3401830000
2020-11-30,12278.7803,12299.6104,12090.9297,12268.3203,7760390000
2020-12-01,12387.6201,12510.0195,12338.3604,12455.3301,6512420000
2020-12-02,12390.5801,12472.25,12318.2695,12456.4102,5194960000
2020-12-03,12469.1602,12538.9199,12445.3604,12467.1299,5209980000
2020-12-04,12479.9102,12531.21,12450.5098,12528.4805,5086900000
2020-12-07,12523.5703,12610.0,12523.1201,12596.4697,4771820000
2020-12-08,12574.8398,12651.3496,12504.9697,12635.7197,4809480000
2020-12-09,12626.9697,12643.2402,12311.2998,12364.6396,5168450000
2020-12-10,12268.4697,12447.8496,12226.1299,12401.7402,4518580000
2020-12-11,12327.0703,12378.6104,12236.7998,12375.4102,4292680000
2020-12-14,12427.8604,12544.3096,12426.25,12462.21,4491930000
2020-12-15,12565.2803,12596.8398,12467.5703,12595.9199,4423650000
2020-12-16,12607.8701,12698.1104,12568.71,12668.1602,4592700000
2020-12-17,12741.6396,12760.9697,12685.9805,12752.0596,5029830000
2020-12-18,12786.9199,12793.4697,12611.2197,12738.1797,7125800000
2020-12-21,12575.5996,12706.4404,12474.0303,12690.2598,5192860000
2020-12-22,12715.4805,12761.2305,12606.4199,12717.5596,5811850000
2020-12-23,12733.75,12737.5898,12649.5996,12653.1396,7100250000
2020-12-24,12668.2002,12732.5498,12665.7998,12711.0098,3305960000
2020-12-28,12813.9697,12861.9102,12747.0498,12838.8604,5109140000
2020-12-29,12909.8604,12925.5303,12816.5898,12843.4902,4726920000
2020-12-30,12900.0303,12917.4502,12828.79,12845.3604,5343010000
2020-12-31,12852.96,12904.0898,12804.75,12888.2803,4815840000
2021-01-04,12950.2197,12950.2197,12537.4199,12694.6602,6636170000
2021-01-05,12663.1299,12809.6699,12663.1299,12802.3799,6971860000
2021-01-06,12601.2598,12803.29,12569.4199,12623.3496,7689880000
2021-01-07,12745.4102,12966.6797,12744.8203,12939.5703,6841480000
2021-01-08,13037.2402,13113.0898,12939.7305,13105.2002,7289390000
2021-01-11,12961.5,13023.21,12883.5898,12902.4902,6960470000
2021-01-12,12916.0996,12957.4297,12783.71,12892.0898,7264070000
2021-01-13,12911.8701,13008.8496,12878.0195,12973.6299,7104810000
2021-01-14,13010.9404,13037.0498,12886.1602,12898.6904,6734100000
2021-01-15,12898.0898,12941.29,12758.0996,12803.9297,6458360000
2021-01-19,12921.6104,13012.0898,12861.2998,12996.54,6297860000
2021-01-20,13155.1201,13332.2598,13138.2998,13296.4502,6820990000
2021-01-21,13356.7002,13433.6904,13297.79,13404.9902,7258640000
2021-01-22,13356.1797,13404.7695,13336.9004,13366.4004,5972750000
2021-01-25,13515.6299,13563.7002,13205.5898,13483.29,7193710000
2021-01-26,13507.4697,13536.2998,13440.3203,13490.1904,6849600000
2021-01-27,13371.1602,13393.5098,13034.1396,13112.6504,11621190000
2021-01-28,13163.3203,13401.8496,13150.0996,13201.5303,9959270000
2021-01-29,13124.7002,13167.8701,12845.4297,12925.3799,7872250000
2021-02-01,13067.6504,13280.2197,12983.0996,13248.9004,7092520000
2021-02-02,13371.3701,13501.2305,13363.7598,13456.1201,7325270000
2021-02-03,13555.0303,13561.4502,13400.0801,13402.3701,7546940000
2021-02-04,13454.8496,13563.1299,13406.4404,13560.8896,7295370000
2021-02-05,13592.7695,13642.96,13527.8096,13603.96,6792910000
2021-02-08,13672.3301,13698.4102,13607.96,13695.0195,8564530000
2021-02-09,13667.1396,13741.79,13664.7002,13687.0801,8766770000
2021-02-10,13751.4199,13770.9102,13531.9297,13655.2695,10785930000
2021-02-11,13723.6299,13747.2002,13637.1904,13734.3496,10916780000
2021-02-12,13695.9004,13816.25,13656.7803,13807.7002,7416940000
2021-02-16,13841.0303,13879.7695,13726.7803,13773.7695,7722100000
2021-02-17,13636.1504,13713.1396,13552.6602,13699.71,7280500000
2021-02-18,13556.0098,13669.9404,13477.1699,13637.5098,6499420000
2021-02-19,13686.2305,13701.6904,13545.4502,13580.7803,6737820000
2021-02-22,13414.04,13447.3701,13220.7695,13223.7402,6483740000
2021-02-23,12982.3604,13259.8496,12758.1201,13194.71,7516510000
2021-02-24,13095.8604,13312.4297,12971.8203,13302.1904,5886230000
2021-02-25,13197.75,13294.5596,12773.7598,12828.3096,6390380000
2021-02-26,12958.96,13090.3604,12764.3398,12909.4404,5906110000
2021-03-01,13106.0195,13293.7803,13051.7002,13282.9502,5079530000
2021-03-02,13297.7598,13301.6201,13052.1201,13059.9502,4948140000
2021-03-03,13020.0996,13057.29,12679.8896,12683.3301,5529980000
2021-03-04,12655.9199,12799.0801,12314.1602,12464.0,7864380000
2021-03-05,12594.1602,12700.96,12208.3896,12668.5098,7725200000
2021-03-08,12629.5596,12718.5801,12287.5703,12299.0801,6010230000
2021-03-09,12635.4502,12868.5195,12592.8301,12794.4902,6345560000
2021-03-10,12950.25,12979.3799,12726.8496,12752.0703,6023880000
2021-03-11,12960.5303,13117.8604,12920.0098,13052.9004,6008850000
2021-03-12,12873.3896,12943.5801,12778.1299,12937.29,5497210000
2021-03-15,12936.1299,13085.0098,12885.6396,13082.54,5972370000
2021-03-16,13156.6504,13297.4805,13091.7803,13152.2803,5493890000
2021-03-17,13024.8301,13280.29,12950.0801,13202.3799,5536110000
2021-03-18,13006.29,13040.3604,12781.5303,12789.1396,5739720000
2021-03-19,12792.6699,12906.0195,12704.0703,12866.9902,7630590000
2021-03-22,12943.1396,13167.46,12943.1396,13086.5098,5321760000
2021-03-23,13127.1699,13180.6602,12993.5,13017.79,5675010000
2021-03-24,13072.8203,13077.4902,12797.8496,12798.8799,6248650000
2021-03-25,12707.5801,12845.6602,12627.9297,12780.5098,5634290000
2021-03-26,12777.2695,12992.2998,12721.6602,12979.1201,5224360000
2021-03-29,12950.5098,13013.4697,12836.5996,12965.7402,4965090000
2021-03-30,12904.0098,12929.46,12798.0303,12896.5303,4721950000
2021-03-31,12970.3301,13167.0596,12966.6504,13091.4404,5004720000
2021-04-01,13268.8799,13333.4102,13255.8203,13329.5195,4576480000
2021-04-05,13434.04,13623.5996,13420.8096,13598.1602,4459000000
2021-04-06,13567.2002,13660.29,13551.5996,13578.46,4073710000
2021-04-07,13553.9004,13648.7998,13532.6299,13616.7002,4098740000
2021-04-08,13730.7305,13763.1797,13703.5098,13758.5098,4153600000
2021-04-09,13709.6699,13849.3096,13674.9199,13845.0596,3926110000
2021-04-12,13792.7402,13839.3896,13747.6299,13819.3496,4250900000
2021-04-13,13874.5801,14002.5303,13874.5801,13986.4902,4219360000
2021-04-14,13988.8604,13990.54,13782.1797,13803.9102,4120770000
2021-04-15,13934.8701,14040.1104,13931.0098,14026.1904,4406880000
2021-04-16,14035.96,14050.3799,13966.54,14041.9102,4427780000
2021-04-19,13970.8301,14025.6396,13835.75,13907.6699,4379610000
2021-04-20,13891.96,13934.8896,13730.5898,13809.2998,4245120000
2021-04-21,13768.9199,13939.7002,13717.4404,13935.1504,3999620000
2021-04-22,13920.8799,13954.0303,13716.7598,13762.3604,4420820000
2021-04-23,13794.4902,13989.4297,13789.4502,13941.4404,4355100000
2021-04-26,13954.9404,14039.4004,13919.9297,14026.1602,4506210000
2021-04-27,14048.1299,14048.3398,13931.1797,13960.2803,4691460000
2021-04-28,13953.6104,13992.0801,13895.1504,13901.6201,4559710000
2021-04-29,14063.9404,14073.4805,13836.0996,13970.2002,4928030000
2021-04-30,13857.79,13969.21,13838.8203,13860.7598,4792460000
2021-05-03,13923.04,13955.0,13784.6602,13799.7197,4761430000
2021-05-04,13680.6299,13705.3799,13396.1104,13544.6699,5879730000
2021-05-05,13649.1201,13676.8604,13478.5801,13503.3701,4535690000
2021-05-06,13490.9404,13617.3398,13403.46,13613.7305,5021400000
2021-05-07,13715.5596,13814.6504,13669.7803,13719.6299,4391100000
2021-05-10,13647.7305,13648.4902,13358.6201,13359.0801,4818670000
2021-05-11,13102.6396,13381.6602,13094.7598,13351.2695,4738390000
2021-05-12,13155.0703,13236.8896,12967.1797,13001.6299,4752930000
2021-05-13,13133.7305,13226.6396,13006.7695,13109.1504,4698110000
2021-05-14,13238.9902,13430.0,13220.1904,13393.1201,4022610000
2021-05-17,13329.8604,13350.1396,13196.5703,13312.9102,3997780000
2021-05-18,13352.2598,13400.5195,13212.8496,13217.6797,4301300000
2021-05-19,12998.5303,13243.9805,12994.3496,13237.9102,4333520000
2021-05-20,13294.5898,13526.0098,13293.0996,13494.0898,3990760000
2021-05-21,13573.2197,13573.8398,13401.5303,13411.7402,3733940000
2021-05-24,13504.3896,13687.6104,13500.1201,13641.75,3509470000
2021-05-25,13701.2998,13734.4102,13614.54,13657.7305,4128990000
2021-05-26,13687.71,13726.0596,13661.0596,13702.7402,4264500000
2021-05-27,13686.8604,13724.7598,13652.1299,13657.8496,5087180000
2021-05-28,13717.0,13765.7998,13684.8301,13686.5098,4447940000
2021-06-01,13764.2695,13773.4502,13602.1201,13654.5898,4186280000
2021-06-02,13655.71,13712.6797,13610.1602,13675.79,5097630000
2021-06-03,13568.9102,13608.54,13469.8496,13529.6797,5396250000
2021-06-04,13619.79,13784.7695,13613.5801,13770.7695,4360710000
2021-06-07,13744.1504,13808.4199,13710.1104,13802.8896,4639210000
2021-06-08,13873.46,13913.4004,13746.4199,13810.8604,5958410000
2021-06-09,13865.5098,13900.71,13811.0498,13814.9404,5640490000
2021-06-10,13834.2598,13962.9805,13817.8301,13960.3496,4919880000
2021-06-11,13959.4697,13998.6504,13934.0,13998.2998,4157580000
2021-06-14,14002.1396,14129.3301,13963.9404,14128.2002,4415160000
2021-06-15,14120.8096,14126.2598,14008.9297,14030.4102,4554580000
2021-06-16,14053.1201,14100.1104,13843.5996,13983.0098,4683030000
2021-06-17,13946.7002,14205.4297,13946.5195,14163.8096,4558280000
2021-06-18,14125.1201,14140.6201,14024.5996,14049.5801,6126070000
2021-06-21,14055.04,14150.9102,13967.8896,14137.2305,4562010000
2021-06-22,14140.2998,14288.4902,14128.0098,14270.4199,4433140000
2021-06-23,14275.0898,14324.7402,14247.5801,14274.2402,4417470000
2021-06-24,14358.2998,14429.1396,14337.6504,14365.96,4324620000
2021-06-25,14396.6299,14401.71,14324.2598,14345.1797,7468090000
2021-06-28,14401.6299,14530.0703,14400.5898,14524.9805,4283000000
